topic,sub_topic,dataset_id,topic_confidence
3,"['completed', 'glenn-research-center']",11804,0.31177306
1,"['grs', 'pds', 'spice', 'themis']",11805,0.46994984
4,"['pds', 'rss']",11806,0.2813094
4,"['completed', 'kennedy-space-center']",11807,0.3397352
7,"['completed', 'langley-research-ce...']",11808,0.781046
0,"['completed', 'glenn-research-center']",11809,0.7294115
6,"['completed', 'goddard-space-fligh...']",11810,0.12501849
7,"['iss', 'pds', 'radar', 'rpws', 'rss', 'spice', 'uvis', 'vims']",11811,0.62164545
4,"['completed', 'johnson-space-center']",11812,0.53076744
2,"['caps', 'cirs', 'hrd', 'inms', 'iss', 'mimi', 'pds', 'radar', 'rpws', 'rss', 'spice', 'uvis', 'vims']",11813,0.4895861
3,"['active', 'langley-research-ce...']",11814,0.47347432
5,"['3d-model', 'equipment', 'hammer', 'tools']",11815,0.49573237
2,"['completed', 'johnson-space-center']",11816,0.4792707
5,"['completed', 'johnson-space-center']",11817,0.874827
4,"['completed', 'stennis-space-center']",11818,0.4680478
4,"['completed', 'glenn-research-center']",11819,0.5622931
6,"['completed', 'marshall-space-flig...']",11820,0.39347342
7,"['completed', 'kennedy-space-center']",11821,0.4659331
4,"['completed', 'langley-research-ce...']",11822,0.85412997
1,"['completed', 'johnson-space-center']",11823,0.8541392
2,"['completed', 'johnson-space-center']",11824,0.45039842
6,"['completed', 'goddard-space-fligh...']",11825,0.8541462
4,"['completed', 'langley-research-ce...']",11826,0.781177
5,"['completed', 'johnson-space-center']",11827,0.7278588
4,"['completed', 'goddard-space-fligh...']",11828,0.78119963
3,"['pds', 'rss']",11829,0.624757
7,"['completed', 'johnson-space-center']",11830,0.72208244
3,"['completed', 'glenn-research-center']",11831,0.43789944
4,"['ames-research-center', 'completed']",11832,0.5816718
1,"['completed', 'langley-research-ce...']",11833,0.62502325
5,"['completed', 'glenn-research-center']",11834,0.5352985
5,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",11835,0.7811559
4,"['completed', 'johnson-space-center']",11836,0.66957676
2,"['completed', 'glenn-research-center']",11837,0.89019275
0,['completed'],11838,0.5624802
3,"['completed', 'johnson-space-center']",11839,0.6119464
4,"['completed', 'langley-research-ce...']",11840,0.49838963
2,"['completed', 'kennedy-space-center']",11841,0.35445055
1,"['completed', 'jet-propulsion-labo...']",11842,0.41645306
3,['Error'],11843,0.50543386
0,"['completed', 'glenn-research-center']",11844,0.51086247
4,"['completed', 'stennis-space-center']",11845,0.7681189
4,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",11846,0.44733435
7,"['completed', 'glenn-research-center']",11847,0.824853
2,"['completed', 'glenn-research-center']",11848,0.45201802
0,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",11849,0.39533657
7,"['pds', 'rss']",11850,0.53124195
6,"['completed', 'dryden-flight-resea...']",11851,0.5210411
5,"['completed', 'glenn-research-center']",11852,0.5099688
4,"['completed', 'glenn-research-center']",11853,0.39317465
1,"['completed', 'glenn-research-center']",11854,0.35313126
3,"['dictionary', 'index', 'pds']",11855,0.40153325
2,"['calibration', 'deep-impact']",11856,0.85406417
1,"['3d-model', 'eyes-on-the-earth-3d', 'galileo', 'satellite', 'spacecraft']",11857,0.43505758
1,"['pds', 'rss']",11858,0.3541723
3,"['3d-model', 'kepler', 'satellite', 'spacecraft']",11859,0.4827194
6,"['completed', 'langley-research-ce...']",11860,0.49398375
6,"['completed', 'glenn-research-center']",11861,0.77801144
0,"['ames-research-center', 'completed']",11862,0.5122023
7,"['completed', 'glenn-research-center']",11863,0.4436694
4,"['ames-research-center', 'completed']",11864,0.4750318
4,"['completed', 'johnson-space-center']",11865,0.46212825
6,"['completed', 'glenn-research-center']",11866,0.42656738
0,"['completed', 'jet-propulsion-labo...']",11867,0.5624802
3,"['3d-model', 'dawn', 'eyes-on-the-solar-s...', 'satellite', 'spacecraft']",11868,0.6532527
4,"['ames-research-center', 'completed']",11869,0.8746201
4,"['completed', 'johnson-space-center']",11870,0.45120963
5,"['completed', 'johnson-space-center']",11871,0.4789376
6,"['ames-research-center', 'completed']",11872,0.6251838
0,"['completed', 'johnson-space-center']",11873,0.39057195
4,"['ames-research-center', 'completed']",11874,0.61209846
4,"['completed', 'stennis-space-center']",11875,0.85411364
6,"['grs', 'pds', 'spice', 'themis']",11876,0.82498455
4,"['completed', 'stennis-space-center']",11877,0.87492764
2,"['dictionary', 'index', 'pds']",11878,0.4725911
3,"['completed', 'marshall-space-flig...']",11879,0.4879922
2,"['completed', 'johnson-space-center']",11880,0.6242552
4,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",11881,0.25489336
4,"['cases', 'compressible', 'flow', 'models', 'turbulence']",11882,0.40063417
2,"['grs', 'pds', 'spice', 'themis']",11883,0.5701133
7,"['completed', 'langley-research-ce...']",11884,0.32260537
4,"['completed', 'glenn-research-center']",11885,0.8248697
7,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",11886,0.37498283
5,"['grs', 'pds', 'spice', 'themis']",11887,0.35412678
4,"['3d-model', 'carrier', 'shuttle', 'space-shuttle', 'super-lightweight-i...']",11888,0.63113606
1,"['ames-research-center', 'completed']",11889,0.37495783
4,"['completed', 'goddard-space-fligh...']",11890,0.5711067
2,"['completed', 'goddard-space-fligh...']",11891,0.3332182
4,"['completed', 'glenn-research-center']",11892,0.8514261
4,"['completed', 'goddard-space-fligh...']",11893,0.6761562
4,"['completed', 'johnson-space-center']",11894,0.781195
4,"['ames-research-center', 'completed']",11895,0.4931407
3,"['completed', 'glenn-research-center']",11896,0.3541682
4,"['completed', 'glenn-research-center']",11897,0.50146925
4,"['completed', 'goddard-space-fligh...']",11898,0.58143735
0,"['completed', 'stennis-space-center']",11899,0.6375332
3,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",11900,0.323996
4,"['cda', 'cirs', 'iss', 'pds', 'radar', 'rss', 'spice', 'uvis', 'vims']",11901,0.37142572
5,"['completed', 'kennedy-space-center']",11902,0.52278286
7,"['completed', 'langley-research-ce...']",11903,0.92042357
4,"['earth', 'geologic-remote-sen...']",11904,0.5372128
4,"['completed', 'kennedy-space-center']",11905,0.69605356
6,"['completed', 'johnson-space-center']",11906,0.8249893
2,"['pds', 'rss']",11907,0.37723097
4,"['completed', 'johnson-space-center']",11908,0.79026496
2,"['completed', 'glenn-research-center']",11909,0.59773195
3,"['completed', 'johnson-space-center']",11910,0.7192194
3,"['completed', 'goddard-space-fligh...']",11911,0.8747159
6,"['data', 'dictionary', 'index', 'pds']",11912,0.6708568
3,"['3d-model', 'eyes-on-the-solar-s...', 'satellite', 'spacecraft']",11913,0.74541146
5,"['completed', 'marshall-space-flig...']",11914,0.7081023
3,"['completed', 'goddard-space-fligh...']",11915,0.32616305
7,"['completed', 'glenn-research-center']",11916,0.25822118
0,"['completed', 'marshall-space-flig...']",11917,0.42510328
2,"['completed', 'glenn-research-center']",11918,0.87497485
3,"['grs', 'pds', 'rss', 'spice', 'themis']",11919,0.59694076
7,"['completed', 'johnson-space-center']",11920,0.3318496
7,"['cda', 'cirs', 'pds', 'radar', 'spice', 'uvis']",11921,0.4466556
3,"['completed', 'goddard-space-fligh...']",11922,0.44345036
4,"['m3', 'pds']",11923,0.56703305
0,"['grs', 'pds', 'spice', 'themis']",11924,0.56731623
4,"['completed', 'langley-research-ce...']",11925,0.50640786
3,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'spice']",11926,0.64931834
7,"['ames-research-center', 'completed']",11927,0.5000233
3,"['completed', 'glenn-research-center']",11928,0.85399956
7,"['completed', 'langley-research-ce...']",11929,0.3389685
3,"['k-e-rt', 'models', 'turbulence']",11930,0.8905919
5,"['completed', 'marshall-space-flig...']",11931,0.6795408
0,"['completed', 'jet-propulsion-labo...']",11932,0.7916364
3,"['ames-research-center', 'completed']",11933,0.5798421
3,"['completed', 'langley-research-ce...']",11934,0.6383924
5,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",11935,0.44148177
3,"['data', 'dictionary', 'index', 'pds']",11936,0.6434266
4,"['completed', 'glenn-research-center']",11937,0.7913017
7,"['completed', 'goddard-space-fligh...']",11938,0.59907377
3,"['completed', 'goddard-space-fligh...']",11939,0.5216286
2,"['pds', 'rss']",11940,0.37501734
4,"['completed', 'marshall-space-flig...']",11941,0.82496876
5,"['crat', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'mrflro', 'pds']",11942,0.5053682
7,"['completed', 'johnson-space-center']",11943,0.39057574
5,"['completed', 'johnson-space-center']",11944,0.9124906
4,"['pds', 'rss']",11945,0.43905744
6,"['pds', 'rss']",11946,0.1250223
4,"['epps', 'grns', 'mag', 'mascs', 'mla', 'pds', 'rs', 'xrs']",11947,0.87494045
4,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",11948,0.67143434
7,"['completed', 'marshall-space-flig...']",11949,0.4250307
4,"['completed', 'langley-research-ce...']",11950,0.4013197
1,"['completed', 'johnson-space-center']",11951,0.43079364
4,"['3d-model', 'space-shuttle', 'spacecraft', 'vehicles']",11952,0.6716824
6,"['pds', 'product', 'software', 'tool']",11953,0.48862788
3,"['dictionary', 'index', 'pds']",11954,0.29941466
2,"['completed', 'johnson-space-center']",11955,0.6874439
5,"['cases', 'compressible', 'flow', 'models', 'turbulence']",11956,0.8748853
6,"['completed', 'glenn-research-center']",11957,0.8248963
7,"['completed', 'goddard-space-fligh...']",11958,0.53140944
4,"['completed', 'glenn-research-center']",11959,0.6650427
0,"['completed', 'marshall-space-flig...']",11960,0.7082466
4,"['completed', 'kennedy-space-center']",11961,0.5989334
1,"['completed', 'langley-research-ce...']",11962,0.42495513
2,"['completed', 'marshall-space-flig...']",11963,0.7811628
1,"['dictionary', 'index', 'pds']",11964,0.28124425
0,"['active', 'johnson-space-center']",11965,0.56248534
4,"['completed', 'glenn-research-center']",11966,0.514443
1,"['completed', 'goddard-space-fligh...']",11967,0.87496793
6,"['grs', 'pds']",11968,0.78542525
0,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",11969,0.58923286
5,"['pds', 'rss']",11970,0.42500255
1,"['3d-model', 'shuttle', 'space-shuttle', 'spacecraft', 'vehicles']",11971,0.6850433
3,"['ames-research-center', 'completed']",11972,0.5766344
2,"['completed', 'johnson-space-center']",11973,0.686215
7,"['completed', 'glenn-research-center']",11974,0.5092798
5,"['ase', 'meca', 'met', 'om', 'pds', 'rac', 'ssi', 'tega', 'tt']",11975,0.41339043
3,"['completed', 'marshall-space-flig...']",11976,0.7432261
2,"['3d-model', 'equipment', 'ratchet', 'tools']",11977,0.71501756
0,"['completed', 'johnson-space-center']",11978,0.68187255
4,"['dictionary', 'index', 'pds']",11979,0.5802065
0,"['aviation', 'communication', 'controller', 'pilot', 'safety']",11980,0.8749728
6,"['completed', 'johnson-space-center']",11981,0.82489735
4,"['completed', 'marshall-space-flig...']",11982,0.5624585
7,"['completed', 'jet-propulsion-labo...']",11983,0.30990806
4,"['data', 'dictionary', 'index', 'pds']",11984,0.6870751
5,"['3d-model', 'eyes-on-the-solar-s...', 'satellite', 'spacecraft']",11985,0.4560334
5,"['completed', 'jet-propulsion-labo...']",11986,0.89055836
2,"['completed', 'langley-research-ce...']",11987,0.70832855
5,"['completed', 'marshall-space-flig...']",11988,0.3291047
2,"['dictionary', 'index', 'pds']",11989,0.36534658
7,"['completed', 'marshall-space-flig...']",11990,0.6248997
7,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",11991,0.5312253
3,"['pds', 'rss']",11992,0.87489444
2,"['completed', 'glenn-research-center']",11993,0.7321471
5,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",11994,0.7811218
4,"['completed', 'glenn-research-center']",11995,0.7500018
6,"['completed', 'langley-research-ce...']",11996,0.45031568
4,"['completed', 'goddard-space-fligh...']",11997,0.68316585
4,"['crater', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'mini-rf', 'pds', 'rss']",11998,0.73053306
2,"['dictionary', 'index', 'pds']",11999,0.7287169
3,"['3d-model', 'eyes-on-the-solar-s...', 'satellite', 'spacecraft']",12000,0.42498097
7,"['completed', 'johnson-space-center']",12001,0.37499464
5,"['completed', 'glenn-research-center']",12002,0.6874524
5,"['completed', 'johnson-space-center']",12003,0.40057278
3,"['completed', 'langley-research-ce...']",12004,0.8249484
3,"['completed', 'kennedy-space-center']",12005,0.42496705
4,"['completed', 'goddard-space-fligh...']",12006,0.8905675
3,"['completed', 'glenn-research-center']",12007,0.5968875
3,"['ames-research-center', 'completed']",12008,0.82495683
1,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",12009,0.5725481
2,"['completed', 'johnson-space-center']",12010,0.56238264
6,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",12011,0.8249218
5,"['ames-research-center', 'completed']",12012,0.43037042
6,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'spice']",12013,0.42500705
3,"['completed', 'kennedy-space-center']",12014,0.5673507
4,"['pds', 'rss']",12015,0.90267974
6,"['completed', 'glenn-research-center']",12016,0.12502253
3,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",12017,0.39513338
6,"['completed', 'goddard-space-fligh...']",12018,0.12502483
6,"['completed', 'marshall-space-flig...']",12019,0.8749848
0,"['lgrs', 'pds', 'rss', 'spice']",12020,0.35414147
2,"['completed', 'goddard-space-fligh...']",12021,0.50303364
5,"['completed', 'marshall-space-flig...']",12022,0.39422795
3,"['completed', 'jet-propulsion-labo...']",12023,0.37498978
4,"['completed', 'jet-propulsion-labo...']",12024,0.70826966
4,"['ames-research-center', 'completed']",12025,0.6037527
7,"['completed', 'marshall-space-flig...']",12026,0.26411298
3,"['completed', 'marshall-space-flig...']",12027,0.73218095
2,['completed'],12028,0.82477254
5,"['atmosphere', 'atmospheric-radiation', 'earth-science', 'national-geospatial...', 'ngda']",12029,0.6589685
2,"['earth-science', 'national-geospatial...', 'ngda', 'spectral-engineering', 'ultraviolet-wavelen...', 'visible-wavelengths']",12030,0.78112024
2,['Error'],12031,0.8905434
0,['Error'],12032,0.728396
7,"['earth-science', 'geodetics', 'gravity-gravitation...', 'national-geospatial...', 'ngda', 'solid-earth', 'tectonics']",12033,0.30904263
3,"['atmosphere', 'atmospheric-radiation', 'earth-science', 'national-geospatial...', 'ngda']",12034,0.824893
2,"['earth-science', 'national-geospatial...', 'ngda', 'spectral-engineering', 'ultraviolet-wavelen...', 'visible-wavelengths']",12035,0.781129
2,"['atmosphere', 'atmospheric-radiation', 'earth-science', 'national-geospatial...', 'ngda']",12036,0.74279654
1,"['earth-science', 'national-geospatial...', 'ngda', 'spectral-engineering', 'ultraviolet-wavelen...', 'visible-wavelengths']",12037,0.89059526
7,['Error'],12038,0.5312343
4,"['earth-science', 'geodetics', 'gravity-gravitation...', 'national-geospatial...', 'ngda', 'solid-earth', 'tectonics']",12039,0.5058239
1,"['atmosphere', 'atmospheric-radiation', 'earth-science', 'national-geospatial...', 'ngda']",12040,0.37497014
5,"['earth-science', 'national-geospatial...', 'ngda', 'spectral-engineering', 'ultraviolet-wavelen...', 'visible-wavelengths']",12041,0.29731455
4,"['earth-science', 'geodetics', 'gravity-gravitation...', 'national-geospatial...', 'ngda', 'solid-earth', 'tectonics']",12042,0.6568425
6,"['earth-science', 'national-geospatial...', 'ngda', 'spectral-engineering', 'ultraviolet-wavelen...', 'visible-wavelengths']",12043,0.89060456
3,"['atmosphere', 'atmospheric-radiation', 'earth-science', 'national-geospatial...', 'ngda']",12044,0.7795931
3,"['earth-science', 'geodetics', 'gravity-gravitation...', 'national-geospatial...', 'ngda', 'solid-earth', 'tectonics']",12045,0.625063
2,['Error'],12046,0.39083788
5,[],12047,0.67645
4,['Error'],12048,0.61325943
5,['Error'],12049,0.36289048
4,['Error'],12050,0.5415521
2,['Error'],12051,0.7083304
2,['Error'],12052,0.6838549
3,['Error'],12053,0.7812241
0,['Error'],12054,0.515602
2,"['agriculture', 'earth-science', 'forest-science', 'national-geospatial...', 'ngda']",12055,0.8541398
3,"['atmosphere', 'clouds', 'earth-science', 'national-geospatial...', 'ngda']",12056,0.64708817
5,['Error'],12057,0.81234735
5,"['completed', 'glenn-research-center']",12058,0.779061
4,"['models', 'nut-92', 'turbulence']",12059,0.78122026
3,"['mars', 'phoenix', 'phoenix-ase-atmosph...']",12060,0.8905887
4,"['active', 'wallops-flight-faci...']",12061,0.61280656
2,"['boundary', 'experiment', 'layer', 'mach', 'models', 'shockwave', 'turbulence', 'validation']",12062,0.28115574
4,['Error'],12063,0.42792588
7,"['ames-research-center', 'completed']",12064,0.5311659
0,"['3d-model', 'a-train', 'cloudsat', 'eoss', 'eyes-on-the-earth-3d', 'eyes-on-the-solar-s...', 'satellite', 'spacecraft']",12065,0.70832205
6,"['completed', 'glenn-research-center']",12066,0.5210724
6,['Error'],12067,0.8906046
4,"['galileo', 'solar-system']",12068,0.8749151
2,"['completed', 'langley-research-ce...']",12069,0.5647356
4,['Error'],12070,0.8249152
1,"['mars', 'mars-atmosphere-and...', 'maven-swia-calibrat...', 'solar-wind']",12071,0.71236014
2,"['3d-model', 'shuttle', 'space-shuttle', 'spacecraft', 'vehicles']",12072,0.7081843
4,"['completed', 'kennedy-space-center']",12073,0.8905244
4,"['mars', 'maven', 'observation-geometry']",12074,0.52951634
7,"['completed', 'glenn-research-center']",12075,0.6251261
5,"['completed', 'glenn-research-center']",12076,0.6308764
5,"['67p-churyumov-geras...', 'alpha-lyr', 'international-roset...', 'zeta-cas']",12077,0.7083108
2,"['cassini-huygens', 'saturn']",12078,0.4518712
7,"['galileo', 'ida']",12079,0.8352642
3,"['mars', 'mars-exploration-rover']",12080,0.8749728
2,"['control', 'experiment', 'jets', 'models', 'separation', 'synthetic', 'turbulence', 'validation']",12081,0.8540872
6,"['jupiter', 'voyager']",12082,0.8749561
7,"['completed', 'stennis-space-center']",12083,0.78123266
